filename,Make,Model,Software,BitsPerSample,ImageWidth,ImageHeight,ImageDescription,Orientation,Copyright,DateTime,DateTimeOriginal,DateTimeDigitized,SubSecTimeOriginal,ExposureTime,FNumber,ExposureProgram,ISOSpeedRatings,SubjectDistance,ExposureBiasValue,Flash,FlashReturnedLight,FlashMode,MeteringMode,FocalLength,FocalLengthIn35mm,Latitude,LatitudeDegrees,LatitudeMinutes,LatitudeSeconds,LatitudeDirection,Longitude,LongitudeDegrees,LongitudeMinutes,LongitudeSeconds,LongitudeDirection,Altitude,DOP,FocalLengthMin,FocalLengthMax,FStopMin,FStopMax,LensMake,LensModel,FocalPlaneXResolution,FocalPlaneYResolution
photo-1485561331122-5b7098c62fcc.jpg,FUJIFILM,X-T1,Adobe Photoshop Lightroom 6.6 (Macintosh),0,4100,2730,,0,,2017:01:27 18:43:13,2017:01:27 13:13:49,2017:01:27 13:13:49,,0.003333,1.600000,3,200,0.000000,0.000000,0,0,2,5,23.000000,35,0.000000,0.000000,0.000000,0.000000,63,0.000000,0.000000,0.000000,0.000000,63,0.000000,0.000000,23.000000,23.000000,1.400000,1.400000,FUJIFILM,XF23mmF1.4 R,2083.423126,2083.423126
